#YYYY,MM,DD,hh,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2000,6,16,17,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,16,18,250,9.7,12.3,99.0,99.0,99.0,999,1004.4,18.6,999.0,999.0,99.0,
2000,6,16,19,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,16,20,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,16,21,267,7.7,9.3,99.0,99.0,99.0,999,1005.9,20.1,999.0,999.0,99.0,
2000,6,16,22,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,16,23,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,17,0,241,2.1,2.7,99.0,99.0,99.0,999,1007.5,20.4,999.0,999.0,99.0,
2000,6,17,1,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,17,2,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,17,3,295,4.7,6.7,99.0,99.0,99.0,999,1010.7,17.8,999.0,999.0,99.0,
2000,6,17,4,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,17,5,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,17,6,305,4.0,4.8,99.0,99.0,99.0,999,1014.3,14.3,999.0,999.0,99.0,
2000,6,17,7,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,17,8,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,17,9,292,3.8,4.5,99.0,99.0,99.0,999,1016.5,11.8,999.0,999.0,99.0,
2000,6,17,10,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,17,11,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,17,12,307,5.3,6.9,99.0,99.0,99.0,999,1019.4,11.8,999.0,999.0,99.0,
2000,6,17,13,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,17,14,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,17,15,4,4.6,5.3,99.0,99.0,99.0,999,1020.6,13.5,999.0,999.0,99.0,
2000,6,17,16,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,17,17,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,17,18,159,4.2,4.6,99.0,99.0,99.0,999,1022.0,12.9,999.0,999.0,99.0,
2000,6,17,19,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,17,20,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,17,21,165,1.8,2.2,99.0,99.0,99.0,999,1021.7,14.6,999.0,999.0,99.0,
2000,6,17,22,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,17,23,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,18,0,176,4.3,4.6,99.0,99.0,99.0,999,1021.1,12.6,999.0,999.0,99.0,
2000,6,18,1,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,18,2,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,18,3,210,3.1,3.4,99.0,99.0,99.0,999,1022.1,12.7,999.0,999.0,99.0,
2000,6,18,4,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,18,5,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,18,6,238,3.0,3.6,99.0,99.0,99.0,999,1021.7,13.4,999.0,999.0,99.0,
2000,6,18,7,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,18,8,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,18,9,261,3.4,3.9,99.0,99.0,99.0,999,1020.4,13.9,999.0,999.0,99.0,
2000,6,18,10,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,18,11,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,18,12,200,1.8,2.0,99.0,99.0,99.0,999,1020.7,13.4,999.0,999.0,99.0,
2000,6,18,13,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,18,14,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,18,15,168,5.1,5.5,99.0,99.0,99.0,999,1021.1,13.8,999.0,999.0,99.0,
2000,6,18,16,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,18,17,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,18,18,167,6.6,7.2,99.0,99.0,99.0,999,1020.5,14.1,999.0,999.0,99.0,
2000,6,18,19,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,18,20,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,18,21,178,9.7,10.7,99.0,99.0,99.0,999,1018.6,14.4,999.0,999.0,99.0,
2000,6,18,22,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,18,23,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,19,0,182,10.7,11.9,99.0,99.0,99.0,999,1017.6,16.0,999.0,999.0,99.0,
2000,6,19,1,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,19,2,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,19,3,194,6.7,7.2,99.0,99.0,99.0,999,1018.1,16.1,999.0,999.0,99.0,
2000,6,19,4,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,19,5,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,19,6,207,5.6,5.9,99.0,99.0,99.0,999,1018.4,17.0,999.0,999.0,99.0,
2000,6,19,7,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,19,8,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,19,9,192,3.2,3.4,99.0,99.0,99.0,999,1018.8,15.4,999.0,999.0,99.0,
2000,6,19,10,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,19,11,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,19,12,198,4.0,4.5,99.0,99.0,99.0,999,1020.0,14.8,999.0,999.0,99.0,
2000,6,19,13,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,19,14,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,19,15,185,4.1,5.1,99.0,99.0,99.0,999,1020.2,18.8,999.0,999.0,99.0,
2000,6,19,16,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,19,17,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,19,18,172,9.3,9.8,99.0,99.0,99.0,999,1019.9,14.0,999.0,999.0,99.0,
2000,6,19,19,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,19,20,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,19,21,174,7.9,8.3,99.0,99.0,99.0,999,1019.4,15.4,999.0,999.0,99.0,
2000,6,19,22,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,19,23,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,20,0,175,6.1,6.5,99.0,99.0,99.0,999,1018.2,15.5,999.0,999.0,99.0,
2000,6,20,1,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,20,2,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,20,3,182,6.6,6.9,99.0,99.0,99.0,999,1017.7,15.7,999.0,999.0,99.0,
2000,6,20,4,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,20,5,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,20,6,157,5.7,5.9,99.0,99.0,99.0,999,1017.5,13.8,999.0,999.0,99.0,
2000,6,20,7,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,20,8,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,20,9,174,8.0,8.5,99.0,99.0,99.0,999,1014.7,13.5,999.0,999.0,99.0,
2000,6,20,10,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,20,11,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,20,12,177,6.6,7.0,99.0,99.0,99.0,999,1013.2,13.4,999.0,999.0,99.0,
2000,6,20,13,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,20,14,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,20,15,165,9.3,10.0,99.0,99.0,99.0,999,1009.9,12.2,999.0,999.0,99.0,
2000,6,20,16,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,20,17,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,20,18,176,12.4,13.3,99.0,99.0,99.0,999,1006.9,13.2,999.0,999.0,99.0,
2000,6,20,19,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,20,20,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,20,21,180,13.4,14.3,99.0,99.0,99.0,999,1004.0,14.3,999.0,999.0,99.0,
2000,6,20,22,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,20,23,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,21,0,188,8.1,8.9,99.0,99.0,99.0,999,1003.0,16.8,999.0,999.0,99.0,
2000,6,21,1,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,21,2,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,21,3,211,6.4,7.4,99.0,99.0,99.0,999,1003.1,23.7,999.0,999.0,99.0,
2000,6,21,4,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,21,5,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,21,6,204,5.9,6.5,99.0,99.0,99.0,999,1003.7,22.0,999.0,999.0,99.0,
2000,6,21,7,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,21,8,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,21,9,239,4.9,5.9,99.0,99.0,99.0,999,1003.2,21.6,999.0,999.0,99.0,
2000,6,21,10,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,21,11,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,21,12,242,6.5,7.8,99.0,99.0,99.0,999,1003.6,20.0,999.0,999.0,99.0,
2000,6,21,13,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,21,14,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,21,15,259,8.6,10.3,99.0,99.0,99.0,999,1003.7,21.7,999.0,999.0,99.0,
2000,6,21,16,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,21,17,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,21,18,249,11.4,12.9,99.0,99.0,99.0,999,1003.4,23.7,999.0,999.0,99.0,
2000,6,21,19,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,21,20,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,21,21,242,14.0,18.6,99.0,99.0,99.0,999,1002.3,24.6,999.0,999.0,99.0,
2000,6,21,22,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,21,23,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,22,0,238,12.7,15.8,99.0,99.0,99.0,999,1001.9,24.5,999.0,999.0,99.0,
2000,6,22,1,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,22,2,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,22,3,226,8.0,9.9,99.0,99.0,99.0,999,1001.8,21.8,999.0,999.0,99.0,
2000,6,22,4,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,22,5,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,22,6,241,8.6,10.6,99.0,99.0,99.0,999,1001.5,21.9,999.0,999.0,99.0,
2000,6,22,7,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,22,8,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,22,9,232,7.8,10.2,99.0,99.0,99.0,999,1001.3,20.9,999.0,999.0,99.0,
2000,6,22,10,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,22,11,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,22,12,276,5.7,7.1,99.0,99.0,99.0,999,1003.8,20.0,999.0,999.0,99.0,
2000,6,22,13,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,22,14,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,22,15,287,10.2,12.9,99.0,99.0,99.0,999,1005.9,20.6,999.0,999.0,99.0,
2000,6,22,16,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,22,17,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,22,18,303,4.2,5.6,99.0,99.0,99.0,999,1008.5,21.1,999.0,999.0,99.0,
2000,6,22,19,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,22,20,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,22,21,283,7.3,8.9,99.0,99.0,99.0,999,1010.2,21.7,999.0,999.0,99.0,
2000,6,22,22,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,22,23,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,23,0,280,6.6,9.7,99.0,99.0,99.0,999,1010.8,22.0,999.0,999.0,99.0,
2000,6,23,1,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,23,2,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,23,3,244,2.8,3.2,99.0,99.0,99.0,999,1012.4,20.0,999.0,999.0,99.0,
2000,6,23,4,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,23,5,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,23,6,256,2.4,3.1,99.0,99.0,99.0,999,1013.4,17.6,999.0,999.0,99.0,
2000,6,23,7,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,23,8,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,23,9,195,1.9,2.5,99.0,99.0,99.0,999,1014.0,16.2,999.0,999.0,99.0,
2000,6,23,10,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,23,11,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,23,12,251,3.1,3.6,99.0,99.0,99.0,999,1015.2,17.8,999.0,999.0,99.0,
2000,6,23,13,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,23,14,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,23,15,155,5.7,6.0,99.0,99.0,99.0,999,1015.7,14.9,999.0,999.0,99.0,
2000,6,23,16,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,23,17,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,23,18,180,7.1,7.4,99.0,99.0,99.0,999,1015.1,14.7,999.0,999.0,99.0,
2000,6,23,19,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,23,20,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,23,21,177,6.0,6.2,99.0,99.0,99.0,999,1013.0,14.9,999.0,999.0,99.0,
2000,6,23,22,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,23,23,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,24,0,164,2.9,3.0,99.0,99.0,99.0,999,1013.1,15.7,999.0,999.0,99.0,
2000,6,24,1,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,24,2,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,24,3,213,1.0,1.1,99.0,99.0,99.0,999,1012.9,14.2,999.0,999.0,99.0,
2000,6,24,4,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,24,5,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,24,6,175,3.0,3.1,99.0,99.0,99.0,999,1011.4,17.2,999.0,999.0,99.0,
2000,6,24,7,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,24,8,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,24,9,12,3.7,3.9,99.0,99.0,99.0,999,1011.0,14.5,999.0,999.0,99.0,
2000,6,24,10,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,24,11,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,24,12,200,2.0,2.4,99.0,99.0,99.0,999,1010.2,12.0,999.0,999.0,99.0,
2000,6,24,13,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,24,14,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,24,15,163,4.6,4.9,99.0,99.0,99.0,999,1010.1,17.1,999.0,999.0,99.0,
2000,6,24,16,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,24,17,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,24,18,170,8.2,9.3,99.0,99.0,99.0,999,1009.7,13.5,999.0,999.0,99.0,
2000,6,24,19,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,24,20,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,24,21,180,4.9,5.3,99.0,99.0,99.0,999,1009.3,17.3,999.0,999.0,99.0,
2000,6,24,22,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,24,23,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,25,0,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,25,1,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,25,2,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,25,3,315,1.6,1.8,99.0,99.0,99.0,999,1008.9,17.9,999.0,999.0,99.0,
2000,6,25,4,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,25,5,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,6,25,6,284,4.7,5.4,99.0,99.0,99.0,999,1009.4,18.8,999.0,999.0,99.0,
2000,9,23,18,354,6.2,6.7,99.0,99.0,99.0,999,1013.0,11.0,10.7,10.9,99.0,99.0
2000,9,23,19,999,99.0,99.0,99.0,99.0,99.0,999,1013.1,11.6,10.9,11.6,99.0,99.0
2000,9,23,20,356,6.6,7.3,99.0,99.0,99.0,999,1013.5,12.7,10.6,10.7,99.0,99.0
2000,9,23,21,2,5.4,5.8,99.0,99.0,99.0,999,1013.8,12.0,10.8,10.4,99.0,99.0
2000,9,23,22,350,4.4,5.3,99.0,99.0,99.0,999,1014.2,12.3,10.7,10.0,99.0,99.0
2000,9,23,23,348,3.1,99.0,99.0,99.0,99.0,999,0.0,13.1,999.0,9.5,99.0,99.0
2000,9,24,0,325,2.8,3.1,99.0,99.0,99.0,999,1015.6,13.3,10.9,10.0,99.0,99.0
2000,9,24,1,301,1.2,1.7,99.0,99.0,99.0,999,1016.0,13.2,11.3,10.0,99.0,99.0
2000,9,24,2,322,2.8,3.3,99.0,99.0,99.0,999,1016.5,12.9,12.2,10.3,99.0,99.0
2000,9,24,3,14,12.4,13.8,99.0,99.0,99.0,999,1016.9,11.6,10.9,9.6,99.0,99.0
2000,9,24,4,15,11.6,13.7,99.0,99.0,99.0,999,1018.4,10.6,11.1,8.9,99.0,99.0
2000,9,24,5,17,13.0,15.5,99.0,99.0,99.0,999,1018.3,9.8,11.1,7.1,99.0,99.0
2000,9,24,6,12,11.9,13.3,99.0,99.0,99.0,999,1018.6,9.6,10.9,5.3,99.0,99.0
2000,9,24,7,345,8.8,10.0,99.0,99.0,99.0,999,1019.4,9.0,11.0,5.4,99.0,99.0
2000,9,24,8,348,9.9,12.4,99.0,99.0,99.0,999,1019.2,8.3,11.0,5.0,99.0,99.0
2000,9,24,9,349,9.8,10.9,99.0,99.0,99.0,999,1019.6,8.1,10.7,4.3,99.0,99.0
2000,9,24,10,348,9.3,10.1,99.0,99.0,99.0,999,1020.2,8.0,10.7,3.9,99.0,99.0
2000,9,24,11,338,7.2,9.4,99.0,99.0,99.0,999,1020.8,7.2,10.6,3.9,99.0,99.0
2000,9,24,12,334,7.1,8.2,99.0,99.0,99.0,999,1020.8,5.9,10.5,3.5,99.0,99.0
2000,9,24,13,347,9.4,10.4,99.0,99.0,99.0,999,1021.3,6.5,10.4,2.9,99.0,99.0
2000,9,24,14,356,9.9,11.2,99.0,99.0,99.0,999,1021.4,6.9,10.3,1.8,99.0,99.0
2000,9,24,15,358,8.1,8.5,99.0,99.0,99.0,999,1021.7,7.1,10.4,1.0,99.0,99.0
2000,9,24,16,2,6.3,99.0,99.0,99.0,99.0,999,0.0,7.5,999.0,1.8,99.0,99.0
2000,9,24,17,15,5.6,6.0,99.0,99.0,99.0,999,1021.0,8.1,10.6,2.1,99.0,99.0
2000,9,24,18,14,6.5,7.1,99.0,99.0,99.0,999,1020.3,8.4,10.6,1.1,99.0,99.0
2000,9,24,19,17,5.8,6.5,99.0,99.0,99.0,999,1019.7,8.9,10.6,1.4,99.0,99.0
2000,9,24,20,21,3.8,4.3,99.0,99.0,99.0,999,1019.7,9.3,10.8,1.7,99.0,99.0
2000,9,24,21,18,3.0,3.5,99.0,99.0,99.0,999,1019.3,9.6,11.2,2.1,99.0,99.0
2000,9,24,22,19,2.6,3.3,99.0,99.0,99.0,999,1018.7,9.9,11.5,1.9,99.0,99.0
2000,9,24,23,35,1.4,1.9,99.0,99.0,99.0,999,1018.9,10.0,12.3,1.9,99.0,99.0
2000,9,25,0,354,1.1,1.4,99.0,99.0,99.0,999,1019.3,9.9,12.4,2.0,99.0,99.0
2000,9,25,1,322,1.1,1.2,99.0,99.0,99.0,999,1019.8,9.7,12.9,2.3,99.0,99.0
2000,9,25,2,248,2.3,2.5,99.0,99.0,99.0,999,1020.4,9.1,13.1,4.3,99.0,99.0
2000,9,25,3,278,2.4,2.8,99.0,99.0,99.0,999,1020.3,8.7,13.5,4.3,99.0,99.0
2000,9,25,4,297,1.5,1.9,99.0,99.0,99.0,999,1019.9,8.4,13.5,3.3,99.0,99.0
2000,9,25,5,252,1.9,2.1,99.0,99.0,99.0,999,1019.9,7.8,13.3,4.5,99.0,99.0
2000,9,25,6,236,1.0,1.3,99.0,99.0,99.0,999,1019.8,6.9,13.3,4.2,99.0,99.0
2000,9,25,7,325,3.3,4.1,99.0,99.0,99.0,999,1019.6,7.1,13.1,4.0,99.0,99.0
2000,9,25,8,325,3.5,3.9,99.0,99.0,99.0,999,1019.5,7.1,12.7,3.1,99.0,99.0
2000,9,25,9,319,2.7,3.4,99.0,99.0,99.0,999,1019.7,6.8,12.6,3.2,99.0,99.0
2000,9,25,10,331,4.5,4.9,99.0,99.0,99.0,999,1019.5,6.7,12.4,3.2,99.0,99.0
2000,9,25,11,329,3.7,4.2,99.0,99.0,99.0,999,1019.7,7.0,12.1,2.9,99.0,99.0
2000,9,25,12,299,1.9,2.4,99.0,99.0,99.0,999,1020.3,6.7,11.8,2.5,99.0,99.0
2000,9,25,13,321,3.6,4.0,99.0,99.0,99.0,999,1019.7,7.5,12.0,1.7,99.0,99.0
