#YYYY,MM,DD,hh,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2003,4,13,23,160,4.4,4.8,99.0,99.0,99.0,999,1021.0,4.2,999.0,2.8,99.0,99.0
2003,4,14,0,165,4.7,5.3,99.0,99.0,99.0,999,1020.4,4.2,999.0,3.3,99.0,99.0
2003,4,14,1,173,7.1,7.6,99.0,99.0,99.0,999,1020.3,4.4,999.0,3.6,99.0,99.0
2003,4,14,2,176,7.6,8.6,99.0,99.0,99.0,999,1020.4,4.8,999.0,3.3,99.0,99.0
2003,4,14,3,177,8.6,9.5,99.0,99.0,99.0,999,1020.3,5.2,999.0,3.2,99.0,99.0
2003,4,14,4,184,9.2,9.8,99.0,99.0,99.0,999,1019.5,6.0,999.0,3.0,99.0,99.0
2003,4,14,5,176,10.0,11.1,99.0,99.0,99.0,999,1019.2,6.4,999.0,2.9,99.0,99.0
2003,4,14,6,182,13.2,14.4,99.0,99.0,99.0,999,1018.4,7.3,999.0,2.6,99.0,99.0
2003,4,14,7,172,10.0,10.7,99.0,99.0,99.0,999,1018.0,5.4,999.0,3.2,99.0,99.0
2003,4,14,8,166,10.0,10.4,99.0,99.0,99.0,999,1017.6,3.8,999.0,3.4,99.0,99.0
2003,4,14,9,170,10.7,11.3,99.0,99.0,99.0,999,1017.2,999.0,999.0,3.3,99.0,99.0
2003,4,14,10,173,8.6,9.1,99.0,99.0,99.0,999,1017.3,4.4,999.0,3.0,99.0,99.0
2003,4,14,11,166,8.5,8.9,99.0,99.0,99.0,999,1017.1,3.8,999.0,3.1,99.0,99.0
2003,4,14,12,169,10.1,10.5,99.0,99.0,99.0,999,1016.9,4.4,999.0,3.1,99.0,99.0
2003,4,14,13,176,9.6,10.2,99.0,99.0,99.0,999,1016.7,5.2,999.0,2.9,99.0,99.0
2003,4,14,14,174,11.7,12.0,99.0,99.0,99.0,999,1016.0,5.1,999.0,2.9,99.0,99.0
2003,4,14,15,170,13.1,13.6,99.0,99.0,99.0,999,1015.5,5.2,999.0,2.9,99.0,99.0
2003,4,14,16,164,12.1,13.0,99.0,99.0,99.0,999,1015.1,5.1,999.0,3.0,99.0,99.0
2003,4,14,17,169,13.5,14.4,99.0,99.0,99.0,999,1014.4,6.5,999.0,3.2,99.0,99.0
2003,4,14,18,170,14.5,15.5,99.0,99.0,99.0,999,1013.3,6.9,999.0,3.3,99.0,99.0
2003,4,14,19,169,14.3,15.8,99.0,99.0,99.0,999,1012.8,8.2,999.0,3.5,99.0,99.0
2003,4,14,20,165,12.5,13.4,99.0,99.0,99.0,999,1011.9,6.7,999.0,3.6,99.0,99.0
2003,4,14,21,168,14.0,15.3,99.0,99.0,99.0,999,1010.9,8.8,999.0,3.9,99.0,99.0
2003,4,14,22,169,13.7,14.5,99.0,99.0,99.0,999,1009.9,9.7,999.0,4.1,99.0,99.0
2003,4,14,23,176,11.4,13.0,99.0,99.0,99.0,999,1009.4,10.0,999.0,3.9,99.0,99.0
2003,4,15,0,182,8.5,9.5,99.0,99.0,99.0,999,1009.1,13.1,999.0,3.9,99.0,99.0
2003,4,15,1,191,6.7,7.1,99.0,99.0,99.0,999,1009.3,16.2,999.0,5.4,99.0,99.0
2003,4,15,2,176,8.1,8.7,99.0,99.0,99.0,999,1009.4,13.3,999.0,4.5,99.0,99.0
2003,4,15,3,180,7.0,7.6,99.0,99.0,99.0,999,1009.3,11.8,999.0,4.1,99.0,99.0
2003,4,15,4,196,6.5,7.4,99.0,99.0,99.0,999,1008.8,18.9,999.0,5.2,99.0,99.0
2003,4,15,5,215,9.1,10.7,99.0,99.0,99.0,999,1008.4,23.2,999.0,6.2,99.0,99.0
2003,4,15,6,206,9.2,10.5,99.0,99.0,99.0,999,1008.4,22.7,999.0,6.0,99.0,99.0
2003,4,15,7,192,7.9,8.9,99.0,99.0,99.0,999,1008.1,20.4,999.0,6.4,99.0,99.0
2003,4,15,8,197,7.9,8.7,99.0,99.0,99.0,999,1007.5,19.0,999.0,6.2,99.0,99.0
2003,4,15,9,188,8.2,9.0,99.0,99.0,99.0,999,1006.7,18.2,999.0,6.8,99.0,99.0
2003,4,15,10,220,9.9,12.4,99.0,99.0,99.0,999,1006.4,20.3,999.0,7.5,99.0,99.0
2003,4,15,11,232,9.5,11.3,99.0,99.0,99.0,999,1006.4,19.9,999.0,7.8,99.0,99.0
2003,4,15,12,234,11.4,13.9,99.0,99.0,99.0,999,1006.3,19.6,999.0,7.9,99.0,99.0
2003,4,15,13,233,10.1,99.0,99.0,99.0,99.0,999,1006.3,20.0,999.0,7.9,99.0,99.0
2003,4,15,14,228,11.3,13.9,99.0,99.0,99.0,999,1006.3,21.5,999.0,7.8,99.0,99.0
2003,4,15,15,228,11.4,13.2,99.0,99.0,99.0,999,1006.0,22.5,999.0,8.2,99.0,99.0
2003,4,15,16,237,8.6,10.8,99.0,99.0,99.0,999,1006.0,23.7,999.0,9.2,99.0,99.0
2003,4,15,17,206,9.5,11.0,99.0,99.0,99.0,999,1005.5,24.5,999.0,9.4,99.0,99.0
2003,4,15,18,154,7.3,9.1,99.0,99.0,99.0,999,1005.0,18.0,999.0,9.2,99.0,99.0
2003,4,15,19,162,10.9,11.5,99.0,99.0,99.0,999,1004.6,8.1,999.0,4.6,99.0,99.0
2003,4,15,20,163,11.1,11.7,99.0,99.0,99.0,999,1004.0,12.3,999.0,5.8,99.0,99.0
2003,4,15,21,172,9.7,10.6,99.0,99.0,99.0,999,1003.4,12.6,999.0,6.4,99.0,99.0
2003,4,15,22,360,13.0,13.9,99.0,99.0,99.0,999,1005.2,8.3,999.0,5.5,99.0,99.0
2003,4,15,23,352,13.0,15.2,99.0,99.0,99.0,999,1005.6,4.7,999.0,4.5,99.0,99.0
2003,4,16,0,16,13.6,15.3,99.0,99.0,99.0,999,1006.4,5.2,999.0,4.6,99.0,99.0
2003,4,16,1,360,11.2,12.2,99.0,99.0,99.0,999,1007.2,5.3,999.0,5.1,99.0,99.0
2003,4,16,2,358,8.8,9.9,99.0,99.0,99.0,999,1007.2,5.2,999.0,5.0,99.0,99.0
2003,4,16,3,360,10.3,11.3,99.0,99.0,99.0,999,1006.9,4.6,999.0,4.4,99.0,99.0
2003,4,16,4,5,14.9,16.5,99.0,99.0,99.0,999,1007.2,3.8,999.0,3.5,99.0,99.0
2003,4,16,5,360,12.8,13.9,99.0,99.0,99.0,999,1007.5,3.7,999.0,3.5,99.0,99.0
2003,4,16,6,360,12.1,13.8,99.0,99.0,99.0,999,1009.1,5.0,999.0,4.9,99.0,99.0
2003,4,16,7,16,10.7,11.7,99.0,99.0,99.0,999,1008.3,3.6,999.0,3.4,99.0,99.0
2003,4,16,8,7,12.3,13.9,99.0,99.0,99.0,999,1008.9,3.0,999.0,2.9,99.0,99.0
2003,4,16,9,357,11.6,12.7,99.0,99.0,99.0,999,1008.8,2.9,999.0,2.8,99.0,99.0
2003,4,16,10,354,15.3,16.7,99.0,99.0,99.0,999,1009.3,3.4,999.0,3.3,99.0,99.0
2003,4,16,11,3,14.0,16.5,99.0,99.0,99.0,999,1009.8,2.7,999.0,2.5,99.0,99.0
2003,4,16,12,2,14.2,15.5,99.0,99.0,99.0,999,1010.7,2.5,999.0,2.4,99.0,99.0
2003,4,16,13,8,18.4,99.0,99.0,99.0,99.0,999,1012.6,2.8,999.0,2.7,99.0,99.0
2003,4,16,14,15,17.6,20.1,99.0,99.0,99.0,999,1012.6,2.2,999.0,2.0,99.0,99.0
2003,4,16,15,21,16.0,17.5,99.0,99.0,99.0,999,1013.6,2.0,999.0,1.9,99.0,99.0
2003,4,16,16,25,15.1,16.8,99.0,99.0,99.0,999,1014.5,2.2,999.0,2.0,99.0,99.0
2003,4,16,17,19,13.4,14.9,99.0,99.0,99.0,999,1015.5,2.0,999.0,1.9,99.0,99.0
2003,4,16,18,24,13.5,15.8,99.0,99.0,99.0,999,1016.4,1.8,999.0,1.7,99.0,99.0
2003,4,16,19,24,16.8,19.4,99.0,99.0,99.0,999,1015.4,1.6,999.0,1.5,99.0,99.0
2003,4,16,20,25,16.0,18.2,99.0,99.0,99.0,999,1015.2,1.3,999.0,1.2,99.0,99.0
2003,4,16,21,25,14.7,16.5,99.0,99.0,99.0,999,1015.4,1.6,999.0,1.4,99.0,99.0
2003,4,16,22,33,12.7,14.0,99.0,99.0,99.0,999,1016.6,1.9,999.0,1.7,99.0,99.0
2003,4,16,23,30,14.8,16.3,99.0,99.0,99.0,999,1015.9,1.9,999.0,1.7,99.0,99.0
2003,4,17,0,43,14.2,15.2,99.0,99.0,99.0,999,1016.1,1.7,999.0,1.4,99.0,99.0
2003,4,17,1,41,11.5,13.1,99.0,99.0,99.0,999,1017.3,1.6,999.0,1.1,99.0,99.0
2003,4,17,2,42,11.9,13.2,99.0,99.0,99.0,999,1017.7,1.5,999.0,0.1,99.0,99.0
2003,4,17,3,44,11.8,13.4,99.0,99.0,99.0,999,1018.1,1.4,999.0,-0.6,99.0,99.0
2003,4,17,4,42,11.6,13.3,99.0,99.0,99.0,999,1017.9,1.4,999.0,-1.5,99.0,99.0
2003,4,17,5,44,11.4,12.8,99.0,99.0,99.0,999,1017.7,1.3,999.0,-1.9,99.0,99.0
2003,4,17,6,45,9.7,11.3,99.0,99.0,99.0,999,1017.5,1.4,999.0,-1.1,99.0,99.0
2003,4,17,7,50,10.9,12.7,99.0,99.0,99.0,999,1016.8,1.4,999.0,-1.4,99.0,99.0
2003,4,17,8,50,11.3,13.1,99.0,99.0,99.0,999,1016.3,1.4,999.0,-2.0,99.0,99.0
2003,4,17,9,48,10.1,11.2,99.0,99.0,99.0,999,1016.1,1.4,999.0,-1.9,99.0,99.0
2003,4,17,10,51,10.5,11.1,99.0,99.0,99.0,999,1016.0,1.3,999.0,-1.8,99.0,99.0
2003,4,17,11,49,9.2,10.1,99.0,99.0,99.0,999,1016.1,1.4,999.0,-1.3,99.0,99.0
2003,4,17,12,49,8.5,10.1,99.0,99.0,99.0,999,1016.4,1.5,999.0,-1.2,99.0,99.0
2003,4,17,13,51,7.9,8.9,99.0,99.0,99.0,999,1016.3,1.5,999.0,-1.0,99.0,99.0
2003,4,17,14,46,6.6,7.6,99.0,99.0,99.0,999,1016.5,1.5,999.0,-0.5,99.0,99.0
2003,4,17,15,38,6.4,6.8,99.0,99.0,99.0,999,1016.3,1.8,999.0,-0.9,99.0,99.0
2003,4,17,16,17,6.2,7.1,99.0,99.0,99.0,999,1016.5,1.8,999.0,-0.4,99.0,99.0
2003,4,17,17,14,6.2,6.5,99.0,99.0,99.0,999,1016.8,1.9,999.0,-0.8,99.0,99.0
2003,4,17,18,20,6.4,6.9,99.0,99.0,99.0,999,1016.4,1.6,999.0,-0.5,99.0,99.0
2003,4,17,19,25,7.7,8.3,99.0,99.0,99.0,999,1016.3,1.5,999.0,-0.1,99.0,99.0
2003,4,17,20,25,7.2,7.8,99.0,99.0,99.0,999,1016.6,1.6,999.0,0.4,99.0,99.0
2003,4,17,21,24,7.7,8.3,99.0,99.0,99.0,999,1016.3,1.5,999.0,1.1,99.0,99.0
2003,4,17,22,14,7.7,8.3,99.0,99.0,99.0,999,1016.6,1.4,999.0,1.2,99.0,99.0
2003,4,17,23,24,6.3,6.9,99.0,99.0,99.0,999,1016.5,1.5,999.0,1.3,99.0,99.0
2003,4,18,0,16,6.8,7.3,99.0,99.0,99.0,999,1016.1,1.4,999.0,1.3,99.0,99.0
2003,4,18,1,10,6.5,7.1,99.0,99.0,99.0,999,1016.7,1.7,999.0,1.6,99.0,99.0
2003,4,18,2,7,5.3,5.7,99.0,99.0,99.0,999,1017.0,1.9,999.0,1.7,99.0,99.0
2003,4,18,3,5,6.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,99.0
2003,4,18,4,13,5.0,5.6,99.0,99.0,99.0,999,1017.2,2.0,999.0,1.8,99.0,99.0
2003,4,18,5,10,5.3,5.8,99.0,99.0,99.0,999,1017.2,1.9,999.0,999.0,99.0,99.0
2003,4,18,6,5,5.9,6.4,99.0,99.0,99.0,999,1017.2,2.2,999.0,2.0,99.0,99.0
2003,4,18,7,7,6.9,7.4,99.0,99.0,99.0,999,1017.2,2.2,999.0,2.1,99.0,99.0
2003,4,18,8,7,6.1,6.6,99.0,99.0,99.0,999,1017.1,1.8,999.0,1.7,99.0,99.0
2003,4,18,9,15,5.8,6.3,99.0,99.0,99.0,999,1017.7,1.9,999.0,1.8,99.0,99.0
2003,4,18,10,3,6.7,7.3,99.0,99.0,99.0,999,1017.7,2.4,999.0,2.2,99.0,99.0
2003,4,18,11,13,6.1,6.8,99.0,99.0,99.0,999,1018.2,2.1,999.0,2.0,99.0,99.0
2003,4,18,12,8,8.1,8.9,99.0,99.0,99.0,999,1018.8,2.0,999.0,1.8,99.0,99.0
2003,4,18,13,14,6.9,7.5,99.0,99.0,99.0,999,1019.4,1.6,999.0,1.5,99.0,99.0
2003,4,18,14,7,7.4,8.1,99.0,99.0,99.0,999,1019.5,1.7,999.0,1.6,99.0,99.0
2003,4,18,15,14,8.2,9.1,99.0,99.0,99.0,999,1019.2,1.7,999.0,1.6,99.0,99.0
2003,4,18,16,14,8.2,8.7,99.0,99.0,99.0,999,1019.2,1.6,999.0,1.5,99.0,99.0
2003,4,18,17,2,7.3,8.4,99.0,99.0,99.0,999,1020.8,1.7,999.0,1.6,99.0,99.0
2003,4,18,18,12,8.8,9.8,99.0,99.0,99.0,999,1020.2,1.6,999.0,1.5,99.0,99.0
2003,4,18,19,7,8.1,9.3,99.0,99.0,99.0,999,1020.6,1.6,999.0,1.4,99.0,99.0
2003,4,18,20,4,9.6,10.5,99.0,99.0,99.0,999,1020.4,1.6,999.0,1.4,99.0,99.0
2003,4,18,21,8,8.6,9.4,99.0,99.0,99.0,999,1020.5,1.6,999.0,1.5,99.0,99.0
2003,4,18,22,8,7.4,8.1,99.0,99.0,99.0,999,1021.0,1.7,999.0,1.5,99.0,99.0
2003,4,18,23,8,8.1,9.6,99.0,99.0,99.0,999,1020.2,1.7,999.0,1.5,99.0,99.0
2003,4,19,0,6,7.7,8.3,99.0,99.0,99.0,999,1020.0,1.6,999.0,1.5,99.0,99.0
2003,4,19,1,349,5.8,6.5,99.0,99.0,99.0,999,1020.3,1.8,999.0,1.7,99.0,99.0
2003,4,19,2,24,5.7,6.2,99.0,99.0,99.0,999,1019.2,1.7,999.0,1.6,99.0,99.0
2003,4,19,3,16,5.8,6.5,99.0,99.0,99.0,999,1018.9,1.8,999.0,1.7,99.0,99.0
2003,4,19,4,356,6.7,7.8,99.0,99.0,99.0,999,1018.6,2.1,999.0,2.0,99.0,99.0
2003,4,19,5,12,4.3,4.7,99.0,99.0,99.0,999,1018.8,2.1,999.0,2.0,99.0,99.0
2003,4,19,6,350,1.4,1.6,99.0,99.0,99.0,999,1019.6,3.0,999.0,2.9,99.0,99.0
2003,4,19,7,354,3.3,3.5,99.0,99.0,99.0,999,1019.0,3.5,999.0,3.4,99.0,99.0
2003,4,19,8,6,3.6,3.9,99.0,99.0,99.0,999,1018.7,3.1,999.0,3.0,99.0,99.0
2003,4,19,9,25,5.4,5.9,99.0,99.0,99.0,999,1017.9,2.7,999.0,2.7,99.0,99.0
2003,4,19,10,349,7.5,8.2,99.0,99.0,99.0,999,1019.2,3.3,999.0,3.3,99.0,99.0
2003,4,19,11,38,3.1,3.8,99.0,99.0,99.0,999,1018.6,2.6,999.0,2.5,99.0,99.0
2003,4,19,12,102,5.4,5.9,99.0,99.0,99.0,999,1016.9,3.0,999.0,3.0,99.0,99.0
2003,4,19,13,128,6.8,7.9,99.0,99.0,99.0,999,1016.8,3.9,999.0,999.0,99.0,99.0
2003,4,19,14,126,9.7,10.8,99.0,99.0,99.0,999,1015.5,5.1,999.0,5.1,99.0,99.0
2003,4,19,15,145,8.4,9.1,99.0,99.0,99.0,999,1015.4,5.4,999.0,5.3,99.0,99.0
2003,4,19,16,137,5.4,6.2,99.0,99.0,99.0,999,1015.2,5.3,999.0,5.3,99.0,99.0
2003,4,19,17,162,4.5,5.0,99.0,99.0,99.0,999,1014.6,5.6,999.0,5.6,99.0,99.0
2003,4,19,18,168,3.7,4.2,99.0,99.0,99.0,999,1014.1,6.0,999.0,5.9,99.0,99.0
2003,4,19,19,172,2.6,3.1,99.0,99.0,99.0,999,1013.4,6.6,999.0,6.6,99.0,99.0
2003,4,19,20,170,5.3,6.4,99.0,99.0,99.0,999,1012.8,8.1,999.0,8.1,99.0,99.0
2003,4,19,21,175,7.4,8.2,99.0,99.0,99.0,999,1013.0,9.4,999.0,9.3,99.0,99.0
2003,4,19,22,193,6.9,7.8,99.0,99.0,99.0,999,1013.3,10.5,999.0,10.5,99.0,99.0
2003,4,19,23,136,3.1,4.0,99.0,99.0,99.0,999,1011.9,6.5,999.0,6.4,99.0,99.0
2003,4,20,0,154,3.6,3.7,99.0,99.0,99.0,999,1011.7,6.6,999.0,6.5,99.0,99.0
2003,4,20,1,162,2.5,2.7,99.0,99.0,99.0,999,1011.4,5.9,999.0,5.8,99.0,99.0
2003,4,20,2,170,4.3,5.1,99.0,99.0,99.0,999,1010.9,6.5,999.0,6.4,99.0,99.0
2003,4,20,3,182,4.0,4.2,99.0,99.0,99.0,999,1010.2,6.6,999.0,6.4,99.0,99.0
2003,4,20,4,175,8.1,8.9,99.0,99.0,99.0,999,1010.5,6.1,999.0,6.0,99.0,99.0
2003,4,20,5,166,8.9,9.5,99.0,99.0,99.0,999,1010.0,7.6,999.0,7.5,99.0,99.0
2003,4,20,6,161,6.6,6.9,99.0,99.0,99.0,999,1009.8,4.8,999.0,4.7,99.0,99.0
2003,4,20,7,165,7.1,7.6,99.0,99.0,99.0,999,1008.4,5.5,999.0,5.5,99.0,99.0
2003,4,20,8,170,8.4,8.8,99.0,99.0,99.0,999,1007.2,7.2,999.0,7.2,99.0,99.0
2003,4,20,9,172,9.2,9.6,99.0,99.0,99.0,999,1006.5,6.8,999.0,6.8,99.0,99.0
2003,4,20,10,175,9.3,9.6,99.0,99.0,99.0,999,1005.5,7.9,999.0,7.8,99.0,99.0
2003,4,20,11,172,8.5,9.0,99.0,99.0,99.0,999,1004.7,6.4,999.0,6.4,99.0,99.0
2003,4,20,12,172,7.6,8.0,99.0,99.0,99.0,999,1004.3,5.2,999.0,5.1,99.0,99.0
2003,4,20,13,169,9.3,99.0,99.0,99.0,99.0,999,9999.0,5.5,999.0,5.4,99.0,99.0
2003,4,20,14,170,10.4,11.4,99.0,99.0,99.0,999,1004.0,6.4,999.0,6.4,99.0,99.0
2003,4,20,15,170,9.3,10.5,99.0,99.0,99.0,999,1004.3,6.2,999.0,6.2,99.0,99.0
2003,4,20,16,165,10.7,11.5,99.0,99.0,99.0,999,1004.1,6.4,999.0,6.4,99.0,99.0
2003,4,20,17,198,6.4,7.4,99.0,99.0,99.0,999,1004.3,10.9,999.0,10.7,99.0,99.0
2003,4,20,18,235,13.3,99.0,99.0,99.0,99.0,999,1004.2,16.0,999.0,12.6,99.0,99.0
2003,4,20,19,224,10.0,11.7,99.0,99.0,99.0,999,1004.8,15.9,999.0,10.6,99.0,99.0
2003,4,20,20,221,10.5,12.5,99.0,99.0,99.0,999,1004.8,16.1,999.0,9.8,99.0,99.0
2003,4,20,21,228,11.7,14.2,99.0,99.0,99.0,999,1005.1,16.4,999.0,9.3,99.0,99.0
2003,4,20,22,222,11.5,14.1,99.0,99.0,99.0,999,1005.4,15.7,999.0,9.0,99.0,99.0
2003,4,20,23,225,10.9,12.0,99.0,99.0,99.0,999,1006.0,14.5,999.0,8.5,99.0,99.0
2003,4,21,0,240,8.0,10.1,99.0,99.0,99.0,999,1006.3,12.9,999.0,7.5,99.0,99.0
2003,4,21,1,230,10.7,12.1,99.0,99.0,99.0,999,1006.5,11.6,999.0,6.0,99.0,99.0
2003,4,21,2,237,7.9,9.8,99.0,99.0,99.0,999,1006.5,10.7,999.0,6.1,99.0,99.0
2003,4,21,3,236,5.7,8.2,99.0,99.0,99.0,999,1006.3,10.3,999.0,6.4,99.0,99.0
2003,4,21,4,226,6.0,6.9,99.0,99.0,99.0,999,1006.0,10.0,999.0,6.7,99.0,99.0
2003,4,21,5,217,6.2,7.5,99.0,99.0,99.0,999,1005.5,9.8,999.0,7.0,99.0,99.0
2003,4,21,6,230,8.5,10.4,99.0,99.0,99.0,999,1004.9,9.7,999.0,7.3,99.0,99.0
2003,4,21,7,233,6.7,7.7,99.0,99.0,99.0,999,1004.2,9.4,999.0,7.4,99.0,99.0
2003,4,21,8,228,8.0,9.1,99.0,99.0,99.0,999,1003.8,9.2,999.0,7.0,99.0,99.0
2003,4,21,9,236,6.0,7.4,99.0,99.0,99.0,999,1003.8,8.9,999.0,7.1,99.0,99.0
2003,4,21,10,232,6.1,6.8,99.0,99.0,99.0,999,1003.6,8.1,999.0,7.7,99.0,99.0
2003,4,21,11,229,5.5,6.4,99.0,99.0,99.0,999,1003.6,7.5,999.0,7.4,99.0,99.0
2003,4,21,12,235,4.4,6.0,99.0,99.0,99.0,999,1003.8,7.4,999.0,7.3,99.0,99.0
2003,4,21,13,259,6.1,9.4,99.0,99.0,99.0,999,1004.0,7.1,999.0,6.8,99.0,99.0
2003,4,21,14,267,5.3,6.2,99.0,99.0,99.0,999,1004.1,6.7,999.0,6.2,99.0,99.0
2003,4,21,15,301,6.9,8.0,99.0,99.0,99.0,999,1004.7,6.1,999.0,3.9,99.0,99.0
2003,4,21,16,293,6.4,7.5,99.0,99.0,99.0,999,1005.3,6.3,999.0,3.3,99.0,99.0
2003,4,21,17,301,9.3,10.9,99.0,99.0,99.0,999,1005.9,6.4,999.0,2.9,99.0,99.0
2003,4,21,18,319,7.4,8.8,99.0,99.0,99.0,999,1006.4,7.1,999.0,2.6,99.0,99.0
2003,4,21,19,304,9.2,10.5,99.0,99.0,99.0,999,1007.0,7.5,999.0,1.5,99.0,99.0
2003,4,21,20,306,7.8,9.0,99.0,99.0,99.0,999,1007.8,7.2,999.0,2.0,99.0,99.0
2003,4,21,21,280,8.5,11.4,99.0,99.0,99.0,999,1008.0,7.1,999.0,1.7,99.0,99.0
2003,4,21,22,305,7.6,8.9,99.0,99.0,99.0,999,1008.6,7.7,999.0,1.4,99.0,99.0
2003,4,21,23,320,7.4,8.8,99.0,99.0,99.0,999,1009.2,7.7,999.0,1.4,99.0,99.0
2003,4,22,0,332,8.9,10.7,99.0,99.0,99.0,999,1010.0,7.3,999.0,0.5,99.0,99.0
2003,4,22,1,325,11.4,13.6,99.0,99.0,99.0,999,1011.0,6.3,999.0,-0.4,99.0,99.0
2003,4,22,2,319,8.2,9.5,99.0,99.0,99.0,999,1011.9,5.5,999.0,-0.3,99.0,99.0
2003,4,22,3,331,9.7,11.9,99.0,99.0,99.0,999,1012.5,4.9,999.0,-0.4,99.0,99.0
2003,4,22,4,330,10.5,12.0,99.0,99.0,99.0,999,1013.1,4.2,999.0,-0.4,99.0,99.0
2003,4,22,5,329,9.0,10.7,99.0,99.0,99.0,999,1013.1,3.7,999.0,0.4,99.0,99.0
2003,4,22,6,326,7.5,8.9,99.0,99.0,99.0,999,1013.5,3.8,999.0,0.3,99.0,99.0
2003,4,22,7,360,9.3,10.5,99.0,99.0,99.0,999,1013.6,4.1,999.0,1.4,99.0,99.0
2003,4,22,8,360,10.0,10.9,99.0,99.0,99.0,999,1013.9,3.6,999.0,1.0,99.0,99.0
2003,4,22,9,343,8.6,10.3,99.0,99.0,99.0,999,1014.6,3.5,999.0,0.0,99.0,99.0
2003,4,22,10,360,11.1,13.0,99.0,99.0,99.0,999,1015.2,3.0,999.0,-0.4,99.0,99.0
2003,4,22,11,322,5.8,6.7,99.0,99.0,99.0,999,1015.9,2.6,999.0,-0.7,99.0,99.0
2003,4,22,12,325,4.4,5.0,99.0,99.0,99.0,999,1016.7,2.3,999.0,-1.0,99.0,99.0
2003,4,22,13,333,7.1,8.2,99.0,99.0,99.0,999,1017.1,2.9,999.0,-1.9,99.0,99.0
2003,4,22,14,353,8.4,9.0,99.0,99.0,99.0,999,1017.5,3.3,999.0,-1.7,99.0,99.0
2003,4,22,15,13,6.9,7.7,99.0,99.0,99.0,999,1017.7,2.8,999.0,-0.8,99.0,99.0
2003,4,22,16,31,7.9,8.8,99.0,99.0,99.0,999,1018.3,1.8,999.0,0.2,99.0,99.0
2003,4,22,17,29,6.5,7.1,99.0,99.0,99.0,999,1019.0,1.7,999.0,-0.3,99.0,99.0
2003,4,22,18,34,4.4,4.9,99.0,99.0,99.0,999,1019.2,1.8,999.0,-0.3,99.0,99.0
2003,4,22,19,56,3.4,3.9,99.0,99.0,99.0,999,1019.0,2.0,999.0,-0.2,99.0,99.0
2003,4,22,20,62,2.7,3.1,99.0,99.0,99.0,999,1019.0,2.1,999.0,-0.2,99.0,99.0
2003,4,22,21,87,2.7,3.0,99.0,99.0,99.0,999,1018.6,2.2,999.0,-0.1,99.0,99.0
2003,4,22,22,95,1.4,1.8,99.0,99.0,99.0,999,1018.8,2.5,999.0,0.4,99.0,99.0
2003,4,22,23,124,0.9,1.2,99.0,99.0,99.0,999,1019.2,2.5,999.0,-0.5,99.0,99.0
2003,4,23,0,47,0.5,0.7,99.0,99.0,99.0,999,1019.4,2.9,999.0,-0.4,99.0,99.0
2003,4,23,1,22,1.4,1.8,99.0,99.0,99.0,999,1019.9,2.3,999.0,-1.3,99.0,99.0
2003,4,23,2,16,2.0,2.2,99.0,99.0,99.0,999,1020.3,2.5,999.0,-1.8,99.0,99.0
2003,4,23,3,360,2.5,2.9,99.0,99.0,99.0,999,1020.6,2.9,999.0,-2.4,99.0,99.0
2003,4,23,4,17,3.0,3.5,99.0,99.0,99.0,999,1020.9,3.1,999.0,-2.6,99.0,99.0
2003,4,23,5,24,3.4,3.9,99.0,99.0,99.0,999,1021.6,3.0,999.0,-2.4,99.0,99.0
2003,4,23,6,11,4.6,5.3,99.0,99.0,99.0,999,1021.8,2.5,999.0,-1.7,99.0,99.0
2003,4,23,7,6,3.6,4.1,99.0,99.0,99.0,999,1022.0,2.3,999.0,-2.4,99.0,99.0
2003,4,23,8,340,3.0,3.7,99.0,99.0,99.0,999,1022.0,2.3,999.0,-3.5,99.0,99.0
2003,4,23,9,335,3.0,3.8,99.0,99.0,99.0,999,1022.1,2.4,999.0,-3.7,99.0,99.0
2003,4,23,10,326,2.6,2.9,99.0,99.0,99.0,999,1022.2,1.4,999.0,-3.6,99.0,99.0
2003,4,23,11,6,4.8,5.5,99.0,99.0,99.0,999,1022.4,1.7,999.0,-3.6,99.0,99.0
2003,4,23,12,360,4.3,4.9,99.0,99.0,99.0,999,1022.9,2.4,999.0,-4.7,99.0,99.0
2003,4,23,13,3,4.0,4.4,99.0,99.0,99.0,999,1023.4,2.3,999.0,-4.5,99.0,99.0
2003,4,23,14,5,3.0,3.4,99.0,99.0,99.0,999,1024.0,2.2,999.0,-4.5,99.0,99.0
2003,4,23,15,20,3.1,3.2,99.0,99.0,99.0,999,1024.2,2.1,999.0,-3.5,99.0,99.0
2003,4,23,16,38,2.8,2.9,99.0,99.0,99.0,999,1024.2,2.1,999.0,-1.5,99.0,99.0
2003,4,23,17,55,3.8,4.0,99.0,99.0,99.0,999,1024.0,2.0,999.0,-0.4,99.0,99.0
2003,4,23,18,70,2.7,3.0,99.0,99.0,99.0,999,1023.8,2.0,999.0,0.0,99.0,99.0
2003,4,23,19,96,4.7,4.9,99.0,99.0,99.0,999,1023.1,2.1,999.0,-0.1,99.0,99.0
2003,4,23,20,97,4.1,4.4,99.0,99.0,99.0,999,1022.0,2.3,999.0,0.1,99.0,99.0
2003,4,23,21,101,2.9,3.5,99.0,99.0,99.0,999,1022.0,2.6,999.0,1.2,99.0,99.0
