#YYYY,MM,DD,hh,mm,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2006,10,9,7,0,320,6.0,7.4,99.0,99.0,99.0,999,1021.1,16.1,12.1,6.6,99.0,99.0
2006,10,9,8,0,343,5.1,6.4,99.0,99.0,99.0,999,1021.5,15.5,12.4,6.3,99.0,99.0
2006,10,9,9,0,345,6.0,6.7,99.0,99.0,99.0,999,1021.9,14.9,12.9,6.7,99.0,99.0
2006,10,9,10,0,360,6.4,6.6,99.0,99.0,99.0,999,1022.4,13.7,12.6,8.0,99.0,99.0
2006,10,9,11,0,356,7.1,7.6,99.0,99.0,99.0,999,1023.3,12.7,12.0,7.7,99.0,99.0
2006,10,9,12,0,17,8.4,8.8,99.0,99.0,99.0,999,1024.1,12.2,11.7,8.3,99.0,99.0
2006,10,9,13,0,28,9.9,11.4,99.0,99.0,99.0,999,1025.0,11.9,11.1,8.6,99.0,99.0
2006,10,9,14,0,30,9.2,10.0,99.0,99.0,99.0,999,1025.2,11.5,10.4,7.9,99.0,99.0
2006,10,9,15,0,22,9.0,10.0,99.0,99.0,99.0,999,1025.9,11.4,10.3,7.3,99.0,99.0
2006,10,9,16,0,17,8.9,10.0,99.0,99.0,99.0,999,1026.4,11.2,10.4,7.5,99.0,99.0
2006,10,9,17,0,19,9.6,10.5,99.0,99.0,99.0,999,1026.0,10.9,10.6,7.5,99.0,99.0
2006,10,9,18,0,18,9.7,10.6,99.0,99.0,99.0,999,1025.8,10.7,10.7,6.8,99.0,99.0
2006,10,9,19,0,13,10.7,11.6,99.0,99.0,99.0,999,1025.7,10.5,10.8,5.6,99.0,99.0
2006,10,9,20,0,15,10.2,11.2,99.0,99.0,99.0,999,1025.5,10.3,11.0,5.6,99.0,99.0
2006,10,9,21,0,23,10.5,11.6,99.0,99.0,99.0,999,1025.7,10.3,11.2,5.3,99.0,99.0
2006,10,9,22,0,27,11.5,12.2,99.0,99.0,99.0,999,1025.4,10.4,11.3,5.5,99.0,99.0
2006,10,9,23,0,21,10.7,11.9,99.0,99.0,99.0,999,1025.3,10.3,11.3,5.8,99.0,99.0
2006,10,10,0,0,20,9.8,10.8,99.0,99.0,99.0,999,1025.6,10.2,11.2,4.8,99.0,99.0
2006,10,10,1,0,18,10.1,11.1,99.0,99.0,99.0,999,1025.8,10.1,11.1,5.6,99.0,99.0
2006,10,10,2,0,26,9.8,11.2,99.0,99.0,99.0,999,1025.6,10.0,11.1,5.1,99.0,99.0
2006,10,10,3,0,14,10.2,11.9,99.0,99.0,99.0,999,1026.0,10.0,11.1,5.4,99.0,99.0
2006,10,10,4,0,18,10.7,11.5,99.0,99.0,99.0,999,1025.4,9.9,11.0,5.1,99.0,99.0
2006,10,10,5,0,21,9.8,10.3,99.0,99.0,99.0,999,1025.8,9.9,11.0,4.2,99.0,99.0
2006,10,10,6,0,24,9.6,10.4,99.0,99.0,99.0,999,1025.1,9.8,11.0,4.7,99.0,99.0
2006,10,10,7,0,23,9.2,10.2,99.0,99.0,99.0,999,1025.0,9.6,10.9,4.3,99.0,99.0
2006,10,10,8,0,22,9.6,10.6,99.0,99.0,99.0,999,1024.8,9.6,10.9,4.8,99.0,99.0
2006,10,10,9,0,31,8.8,9.7,99.0,99.0,99.0,999,1024.2,9.5,10.9,5.1,99.0,99.0
2006,10,10,10,0,26,8.7,9.6,99.0,99.0,99.0,999,1024.2,9.6,10.9,5.4,99.0,99.0
2006,10,10,11,0,4,6.5,7.3,99.0,99.0,99.0,999,1024.0,8.8,10.8,6.3,99.0,99.0
2006,10,10,12,0,27,9.1,9.8,99.0,99.0,99.0,999,1023.2,9.5,10.8,5.2,99.0,99.0
2006,10,10,13,0,23,8.0,9.0,99.0,99.0,99.0,999,1023.0,9.6,10.8,5.7,99.0,99.0
2006,10,10,14,0,357,7.5,8.5,99.0,99.0,99.0,999,1022.6,8.6,10.8,5.8,99.0,99.0
2006,10,10,15,0,24,6.7,7.8,99.0,99.0,99.0,999,1021.9,8.7,10.8,6.2,99.0,99.0
2006,10,10,16,0,75,4.8,5.3,99.0,99.0,99.0,999,1020.8,10.0,10.8,5.3,99.0,99.0
2006,10,10,17,0,65,3.8,4.5,99.0,99.0,99.0,999,1020.0,10.1,10.9,4.5,99.0,99.0
2006,10,10,18,0,47,3.7,4.2,99.0,99.0,99.0,999,1018.6,10.2,10.9,4.7,99.0,99.0
2006,10,10,19,0,39,2.5,2.6,99.0,99.0,99.0,999,1017.6,10.2,11.0,4.0,99.0,99.0
2006,10,10,20,0,26,3.4,3.7,99.0,99.0,99.0,999,1016.5,10.1,11.0,4.0,99.0,99.0
2006,10,10,21,0,21,3.0,3.2,99.0,99.0,99.0,999,1015.6,10.1,11.0,3.5,99.0,99.0
2006,10,10,22,0,31,3.1,3.7,99.0,99.0,99.0,999,1014.6,10.0,11.0,4.0,99.0,99.0
2006,10,10,23,0,57,2.5,3.0,99.0,99.0,99.0,999,1013.5,9.7,11.0,3.6,99.0,99.0
2006,10,11,0,0,72,2.1,2.5,99.0,99.0,99.0,999,1012.5,9.8,11.0,3.4,99.0,99.0
2006,10,11,1,0,98,2.0,2.4,99.0,99.0,99.0,999,1011.4,9.6,11.0,4.7,99.0,99.0
2006,10,11,2,0,4,1.1,1.4,99.0,99.0,99.0,999,1010.1,8.9,11.0,6.1,99.0,99.0
2006,10,11,3,0,252,1.5,1.6,99.0,99.0,99.0,999,1009.5,8.4,11.0,5.7,99.0,99.0
2006,10,11,4,0,249,0.6,0.8,99.0,99.0,99.0,999,1008.1,7.9,11.0,6.5,99.0,99.0
2006,10,11,5,0,230,1.8,2.1,99.0,99.0,99.0,999,1006.7,7.7,11.0,6.9,99.0,99.0
2006,10,11,6,0,275,0.7,1.0,99.0,99.0,99.0,999,1004.9,7.8,11.0,7.2,99.0,99.0
2006,10,11,7,0,235,0.6,0.9,99.0,99.0,99.0,999,1003.6,7.8,11.0,7.0,99.0,99.0
2006,10,11,8,0,316,0.3,0.5,99.0,99.0,99.0,999,1001.9,7.8,11.0,7.3,99.0,99.0
2006,10,11,9,0,182,0.4,0.5,99.0,99.0,99.0,999,1000.3,8.1,10.9,7.6,99.0,99.0
2006,10,11,10,0,224,0.1,0.3,99.0,99.0,99.0,999,999.2,8.1,10.9,7.5,99.0,99.0
2006,10,11,11,0,331,0.6,0.8,99.0,99.0,99.0,999,997.9,8.1,10.9,7.8,99.0,99.0
2006,10,11,12,0,60,0.5,0.6,99.0,99.0,99.0,999,996.8,8.1,11.0,7.9,99.0,99.0
2006,10,11,13,0,265,2.0,2.1,99.0,99.0,99.0,999,996.1,8.3,10.9,8.1,99.0,99.0
2006,10,11,14,0,263,2.7,3.0,99.0,99.0,99.0,999,995.1,8.2,10.9,8.0,99.0,99.0
2006,10,11,15,0,272,3.9,5.3,99.0,99.0,99.0,999,994.7,8.4,10.8,7.4,99.0,99.0
2006,10,11,16,0,245,3.2,3.9,99.0,99.0,99.0,999,993.9,8.4,10.8,7.2,99.0,99.0
2006,10,11,17,0,235,3.1,4.5,99.0,99.0,99.0,999,993.5,8.9,10.8,7.7,99.0,99.0
2006,10,11,18,0,265,6.0,7.4,99.0,99.0,99.0,999,993.8,8.1,10.8,6.3,99.0,99.0
2006,10,11,19,0,246,7.2,8.3,99.0,99.0,99.0,999,993.3,8.1,10.9,5.7,99.0,99.0
2006,10,11,20,0,278,9.2,12.3,99.0,99.0,99.0,999,994.5,6.1,10.9,3.5,99.0,99.0
2006,10,11,21,0,285,10.7,13.6,99.0,99.0,99.0,999,995.2,5.8,10.9,1.9,99.0,99.0
2006,10,11,22,0,298,9.6,11.2,99.0,99.0,99.0,999,996.0,5.9,10.9,0.4,99.0,99.0
2006,10,11,23,0,292,7.0,8.4,99.0,99.0,99.0,999,997.2,5.5,10.9,-1.6,99.0,99.0
2006,10,12,0,0,289,9.1,12.3,99.0,99.0,99.0,999,998.5,4.6,10.8,-2.0,99.0,99.0
2006,10,12,1,0,282,11.2,14.5,99.0,99.0,99.0,999,999.6,3.2,10.8,-3.9,99.0,99.0
2006,10,12,2,0,289,12.5,14.7,99.0,99.0,99.0,999,1000.2,2.6,10.7,-6.1,99.0,99.0
2006,10,12,3,0,282,6.4,7.4,99.0,99.0,99.0,999,1000.7,2.2,10.6,-4.2,99.0,99.0
2006,10,12,4,0,285,11.2,13.1,99.0,99.0,99.0,999,1000.9,1.4,10.5,-3.3,99.0,99.0
2006,10,12,5,0,270,6.5,8.3,99.0,99.0,99.0,999,1001.0,1.3,10.6,-5.1,99.0,99.0
2006,10,12,6,0,264,6.8,7.7,99.0,99.0,99.0,999,1001.0,0.9,10.6,-5.2,99.0,99.0
2006,10,12,7,0,270,6.6,7.8,99.0,99.0,99.0,999,1001.5,0.7,10.4,999.0,99.0,99.0
2006,10,12,8,0,268,5.7,6.9,99.0,99.0,99.0,999,1001.6,0.3,10.2,-5.8,99.0,99.0
2006,10,12,9,0,251,5.7,7.1,99.0,99.0,99.0,999,1001.8,-0.3,10.3,-5.6,99.0,99.0
2006,10,12,10,0,253,5.6,7.1,99.0,99.0,99.0,999,1001.9,-0.7,10.2,-5.9,99.0,99.0
2006,10,12,11,0,258,6.2,8.6,99.0,99.0,99.0,999,1002.2,-1.0,10.2,-5.1,99.0,99.0
2006,10,12,12,0,261,5.8,7.0,99.0,99.0,99.0,999,1002.4,-1.3,10.1,-5.3,99.0,99.0
2006,10,12,13,0,254,7.9,9.4,99.0,99.0,99.0,999,1002.5,-1.2,10.1,-5.2,99.0,99.0
2006,10,12,14,0,261,10.1,12.3,99.0,99.0,99.0,999,1002.5,-0.8,10.0,-7.2,99.0,99.0
2006,10,12,15,0,270,9.3,10.7,99.0,99.0,99.0,999,1002.6,-0.7,9.8,-10.1,99.0,99.0
2006,10,12,16,0,256,10.1,12.1,99.0,99.0,99.0,999,1002.3,0.2,999.0,-9.9,99.0,99.0
2006,10,12,17,0,253,9.5,12.3,99.0,99.0,99.0,999,1002.2,0.8,9.1,-9.4,99.0,99.0
2006,10,12,18,0,283,9.3,12.3,99.0,99.0,99.0,999,1001.9,0.6,9.2,-9.5,99.0,99.0
2006,10,12,19,0,259,11.4,14.2,99.0,99.0,99.0,999,1001.2,1.6,9.7,-10.2,99.0,99.0
2006,10,12,20,0,245,12.9,16.1,99.0,99.0,99.0,999,1000.9,1.8,9.2,-9.9,99.0,99.0
2006,10,12,21,0,247,11.1,13.2,99.0,99.0,99.0,999,1001.4,2.0,9.3,-7.5,99.0,99.0
2006,10,12,22,0,247,12.9,16.0,99.0,99.0,99.0,999,1001.6,1.9,9.3,-6.9,99.0,99.0
2006,10,12,23,0,247,11.5,13.2,99.0,99.0,99.0,999,1002.1,1.5,9.2,-6.2,99.0,99.0
2006,10,13,0,0,248,10.5,12.3,99.0,99.0,99.0,999,1002.2,1.5,9.2,-5.6,99.0,99.0
2006,10,13,1,0,238,9.1,10.7,99.0,99.0,99.0,999,1002.1,1.2,9.0,-4.4,99.0,99.0
2006,10,13,2,0,224,9.8,11.6,99.0,99.0,99.0,999,1001.6,1.2,8.8,-3.9,99.0,99.0
2006,10,13,3,0,238,9.0,11.7,99.0,99.0,99.0,999,1001.1,1.5,8.9,-3.1,99.0,99.0
2006,10,13,4,0,231,9.6,15.3,99.0,99.0,99.0,999,1000.3,2.0,8.9,-3.4,99.0,99.0
2006,10,13,5,0,237,11.4,13.9,99.0,99.0,99.0,999,999.4,2.3,9.0,-3.7,99.0,99.0
2006,10,13,6,0,234,9.4,11.6,99.0,99.0,99.0,999,998.9,2.4,8.8,-3.3,99.0,99.0
2006,10,13,7,0,232,10.6,13.6,99.0,99.0,99.0,999,998.2,2.9,8.8,-3.8,99.0,99.0
2006,10,13,8,0,242,9.9,11.9,99.0,99.0,99.0,999,997.4,2.8,9.0,-3.6,99.0,99.0
2006,10,13,9,0,243,10.8,12.9,99.0,99.0,99.0,999,997.0,2.9,8.8,-3.7,99.0,99.0
2006,10,13,10,0,242,11.3,14.8,99.0,99.0,99.0,999,997.0,2.9,9.0,-3.4,99.0,99.0
2006,10,13,11,0,236,10.5,15.6,99.0,99.0,99.0,999,996.9,2.8,9.1,-3.3,99.0,99.0
2006,10,13,12,0,246,12.4,15.6,99.0,99.0,99.0,999,996.8,2.6,9.1,-3.1,99.0,99.0
2006,10,13,13,0,244,13.2,15.2,99.0,99.0,99.0,999,996.6,2.6,9.0,-3.5,99.0,99.0
2006,10,13,14,0,249,12.3,16.4,99.0,99.0,99.0,999,996.8,2.9,9.0,-2.8,99.0,99.0
2006,10,13,15,0,253,12.7,16.2,99.0,99.0,99.0,999,997.0,3.7,9.0,-3.3,99.0,99.0
2006,10,13,16,0,263,10.1,14.0,99.0,99.0,99.0,999,997.7,4.3,9.2,-3.3,99.0,99.0
2006,10,13,17,0,246,13.0,17.2,99.0,99.0,99.0,999,998.1,4.6,9.4,-3.2,99.0,99.0
2006,10,13,18,0,250,10.9,12.7,99.0,99.0,99.0,999,998.8,5.0,9.4,-2.8,99.0,99.0
2006,10,13,19,0,247,10.1,14.5,99.0,99.0,99.0,999,999.1,5.0,9.3,-2.4,99.0,99.0
2006,10,13,20,0,244,13.4,15.4,99.0,99.0,99.0,999,999.5,5.5,9.2,-3.3,99.0,99.0
2006,10,13,21,0,247,11.9,13.2,99.0,99.0,99.0,999,1000.1,5.0,9.1,-2.5,99.0,99.0
2006,10,13,22,0,252,8.9,10.2,99.0,99.0,99.0,999,1001.1,4.9,9.1,-2.7,99.0,99.0
2006,10,13,23,0,255,8.9,11.6,99.0,99.0,99.0,999,1001.5,4.9,9.0,-3.0,99.0,99.0
2006,10,14,0,0,261,10.1,11.8,99.0,99.0,99.0,999,1001.9,5.2,8.9,-4.0,99.0,99.0
2006,10,14,1,0,252,6.9,8.5,99.0,99.0,99.0,999,1002.7,5.1,8.7,-3.9,99.0,99.0
2006,10,14,2,0,251,6.4,7.4,99.0,99.0,99.0,999,1002.9,4.8,8.6,-3.5,99.0,99.0
2006,10,14,3,0,255,5.9,6.7,99.0,99.0,99.0,999,1003.1,4.9,8.5,-3.7,99.0,99.0
2006,10,14,4,0,263,7.6,9.9,99.0,99.0,99.0,999,1003.4,5.1,8.4,-3.7,99.0,99.0
2006,10,14,5,0,275,7.4,8.4,99.0,99.0,99.0,999,1003.7,5.1,8.3,-3.5,99.0,99.0
2006,10,14,6,0,277,7.5,9.8,99.0,99.0,99.0,999,1004.2,4.9,8.2,-3.4,99.0,99.0
2006,10,14,7,0,288,8.9,11.1,99.0,99.0,99.0,999,1005.1,5.1,8.2,-3.9,99.0,99.0
2006,10,14,8,0,292,11.0,14.8,99.0,99.0,99.0,999,1006.0,4.7,8.2,-4.0,99.0,99.0
2006,10,14,9,0,306,5.4,7.1,99.0,99.0,99.0,999,1007.5,3.3,8.2,-3.3,99.0,99.0
2006,10,14,10,0,299,7.1,8.6,99.0,99.0,99.0,999,1008.9,2.4,8.1,-3.7,99.0,99.0
2006,10,14,11,0,292,5.6,7.0,99.0,99.0,99.0,999,1009.7,2.0,8.2,-3.9,99.0,99.0
2006,10,14,12,0,265,4.8,5.8,99.0,99.0,99.0,999,1010.7,1.7,8.1,-3.5,99.0,99.0
2006,10,14,13,0,277,5.4,6.8,99.0,99.0,99.0,999,1011.8,1.5,8.1,-3.5,99.0,99.0
2006,10,14,14,0,283,5.6,7.7,99.0,99.0,99.0,999,1012.5,2.1,8.1,-3.4,99.0,99.0
2006,10,14,15,0,273,7.3,8.6,99.0,99.0,99.0,999,1012.1,2.7,8.2,-3.8,99.0,99.0
2006,10,14,16,0,278,9.5,10.7,99.0,99.0,99.0,999,1012.1,3.6,8.2,-5.1,99.0,99.0
2006,10,14,17,0,276,9.9,11.6,99.0,99.0,99.0,999,1012.5,4.7,8.1,-5.1,99.0,99.0
2006,10,14,18,0,284,9.2,10.7,99.0,99.0,99.0,999,1012.4,5.5,8.3,-5.1,99.0,99.0
2006,10,14,19,0,282,8.7,11.8,99.0,99.0,99.0,999,1012.2,6.0,8.4,-4.9,99.0,99.0
2006,10,14,20,0,304,9.1,11.8,99.0,99.0,99.0,999,1012.6,5.4,8.4,-3.5,99.0,99.0
2006,10,14,21,0,302,7.8,9.6,99.0,99.0,99.0,999,1013.2,5.5,8.3,-3.8,99.0,99.0
2006,10,14,22,0,293,8.1,10.0,99.0,99.0,99.0,999,1013.5,5.3,8.3,-4.2,99.0,99.0
2006,10,14,23,0,281,7.4,8.1,99.0,99.0,99.0,999,1013.9,5.0,8.4,-3.8,99.0,99.0
2006,10,15,0,0,263,4.7,6.3,99.0,99.0,99.0,999,1014.7,4.7,8.3,-3.5,99.0,99.0
2006,10,15,1,0,247,3.0,3.7,99.0,99.0,99.0,999,1015.1,4.1,8.3,-3.6,99.0,99.0
2006,10,15,2,0,228,2.7,3.2,99.0,99.0,99.0,999,1015.2,3.3,8.4,-3.2,99.0,99.0
2006,10,15,3,0,225,2.7,3.1,99.0,99.0,99.0,999,1015.6,2.8,8.4,-3.0,99.0,99.0
2006,10,15,4,0,227,3.4,4.0,99.0,99.0,99.0,999,1015.8,2.1,8.3,-2.7,99.0,99.0
2006,10,15,5,0,236,4.1,4.9,99.0,99.0,99.0,999,1015.7,1.8,8.2,-2.9,99.0,99.0
2006,10,15,6,0,243,3.7,4.1,99.0,99.0,99.0,999,1015.9,1.7,8.1,-3.2,99.0,99.0
2006,10,15,7,0,235,3.6,4.2,99.0,99.0,99.0,999,1015.9,1.6,8.1,-3.2,99.0,99.0
2006,10,15,8,0,245,4.6,5.0,99.0,99.0,99.0,999,1015.6,1.4,8.0,-3.1,99.0,99.0
2006,10,15,9,0,246,4.7,5.1,99.0,99.0,99.0,999,1015.7,1.3,8.0,-3.0,99.0,99.0
2006,10,15,10,0,247,5.8,6.3,99.0,99.0,99.0,999,1015.9,1.0,7.9,-3.4,99.0,99.0
2006,10,15,11,0,250,4.8,5.3,99.0,99.0,99.0,999,1016.3,0.8,7.8,-3.5,99.0,99.0
2006,10,15,12,0,253,5.4,6.4,99.0,99.0,99.0,999,1016.7,0.6,7.6,-3.7,99.0,99.0
2006,10,15,13,0,257,5.0,5.9,99.0,99.0,99.0,999,1017.7,0.9,7.6,-3.6,99.0,99.0
2006,10,15,14,0,253,3.7,4.1,99.0,99.0,99.0,999,1018.1,2.7,7.5,-3.1,99.0,99.0
2006,10,15,15,0,242,2.9,3.4,99.0,99.0,99.0,999,1017.9,5.4,7.7,-4.2,99.0,99.0
2006,10,15,17,0,246,6.8,8.1,99.0,99.0,99.0,999,1017.0,9.0,7.9,-7.0,99.0,99.0
2006,10,15,18,0,227,5.9,6.8,99.0,99.0,99.0,999,1016.4,10.2,7.9,-8.6,99.0,99.0
2006,10,15,19,0,164,8.0,9.2,99.0,99.0,99.0,999,1015.7,8.6,7.9,0.7,99.0,99.0
2006,10,15,20,0,166,6.6,7.9,99.0,99.0,99.0,999,1015.2,9.0,7.9,1.4,99.0,99.0
2006,10,15,21,0,180,9.3,10.3,99.0,99.0,99.0,999,1015.1,8.8,8.4,3.1,99.0,99.0
2006,10,15,22,0,182,8.3,9.2,99.0,99.0,99.0,999,1014.9,8.7,8.3,3.9,99.0,99.0
2006,10,15,23,0,180,7.5,8.0,99.0,99.0,99.0,999,1014.7,9.2,8.4,4.3,99.0,99.0
2006,10,16,0,0,186,6.5,7.1,99.0,99.0,99.0,999,1015.0,9.0,8.6,4.5,99.0,99.0
2006,10,16,1,0,210,5.7,6.4,99.0,99.0,99.0,999,1014.9,10.1,8.7,1.5,99.0,99.0
2006,10,16,2,0,196,5.0,5.8,99.0,99.0,99.0,999,1014.9,9.5,8.9,-0.1,99.0,99.0
2006,10,16,3,0,201,6.7,7.1,99.0,99.0,99.0,999,1014.9,9.7,8.8,-0.3,99.0,99.0
2006,10,16,4,0,205,6.4,7.0,99.0,99.0,99.0,999,1015.3,9.8,8.7,0.7,99.0,99.0
2006,10,16,5,0,186,5.9,6.4,99.0,99.0,99.0,999,1015.1,8.5,8.9,2.9,99.0,99.0
2006,10,16,6,0,187,6.1,6.6,99.0,99.0,99.0,999,1014.6,8.6,8.9,4.4,99.0,99.0
2006,10,16,7,0,182,6.5,7.6,99.0,99.0,99.0,999,1014.4,8.8,9.8,4.0,99.0,99.0
2006,10,16,8,0,180,6.1,7.0,99.0,99.0,99.0,999,1014.0,8.6,9.3,3.9,99.0,99.0
2006,10,16,9,0,180,6.5,7.3,99.0,99.0,99.0,999,1013.4,9.8,9.4,3.5,99.0,99.0
2006,10,16,10,0,183,5.9,7.1,99.0,99.0,99.0,999,1013.3,9.6,9.3,4.8,99.0,99.0
2006,10,16,11,0,187,7.1,7.8,99.0,99.0,99.0,999,1013.3,9.1,9.2,6.0,99.0,99.0
2006,10,16,12,0,182,7.2,7.6,99.0,99.0,99.0,999,1013.9,8.4,9.3,6.9,99.0,99.0
2006,10,16,13,0,192,7.6,8.7,99.0,99.0,99.0,999,1014.1,8.8,9.3,8.2,99.0,99.0
2006,10,16,14,0,182,9.7,11.0,99.0,99.0,99.0,999,1014.1,8.1,9.4,7.5,99.0,99.0
2006,10,16,15,0,162,4.3,4.6,99.0,99.0,99.0,999,1014.2,8.4,9.8,8.2,99.0,99.0
2006,10,16,16,0,180,4.4,4.9,99.0,99.0,99.0,999,1013.9,8.0,9.7,7.4,99.0,99.0
2006,10,16,17,0,168,5.3,6.4,99.0,99.0,99.0,999,1013.6,8.4,9.6,7.2,99.0,99.0
2006,10,16,19,0,173,6.8,7.0,99.0,99.0,99.0,999,1012.4,9.0,9.4,8.1,99.0,99.0
2006,10,16,20,0,176,7.6,8.0,99.0,99.0,99.0,999,1012.2,9.1,9.4,7.0,99.0,99.0
2006,10,16,21,0,169,5.5,5.7,99.0,99.0,99.0,999,1011.7,8.8,9.6,7.5,99.0,99.0
2006,10,16,22,0,161,7.5,8.1,99.0,99.0,99.0,999,1011.1,8.5,9.3,7.6,99.0,99.0
2006,10,16,23,0,151,9.8,10.2,99.0,99.0,99.0,999,1010.7,9.1,9.3,8.1,99.0,99.0
2006,10,17,0,0,165,6.7,7.4,99.0,99.0,99.0,999,1010.6,8.7,9.1,7.4,99.0,99.0
2006,10,17,1,0,157,11.2,12.3,99.0,99.0,99.0,999,1010.0,9.3,8.9,7.3,99.0,99.0
2006,10,17,2,0,149,9.9,10.2,99.0,99.0,99.0,999,1009.2,9.0,8.9,8.0,99.0,99.0
2006,10,17,3,0,140,10.4,11.3,99.0,99.0,99.0,999,1008.2,8.7,9.1,8.4,99.0,99.0
2006,10,17,4,0,130,10.8,11.5,99.0,99.0,99.0,999,1006.8,8.7,9.1,8.4,99.0,99.0
2006,10,17,5,0,134,9.8,10.8,99.0,99.0,99.0,999,1005.5,8.7,8.9,8.4,99.0,99.0
2006,10,17,6,0,128,10.0,10.8,99.0,99.0,99.0,999,1003.7,8.7,8.8,8.4,99.0,99.0
2006,10,17,7,0,129,7.8,8.3,99.0,99.0,99.0,999,1002.7,8.6,8.8,8.2,99.0,99.0
2006,10,17,8,0,137,6.9,7.5,99.0,99.0,99.0,999,1001.9,8.6,8.7,8.4,99.0,99.0
2006,10,17,9,0,131,5.5,5.8,99.0,99.0,99.0,999,1000.6,8.5,8.5,8.3,99.0,99.0
2006,10,17,10,0,110,5.1,5.5,99.0,99.0,99.0,999,999.5,8.6,8.6,8.4,99.0,99.0
2006,10,17,11,0,81,5.6,5.9,99.0,99.0,99.0,999,998.5,8.6,8.6,8.4,99.0,99.0
2006,10,17,12,0,78,3.9,4.2,99.0,99.0,99.0,999,998.3,8.2,8.6,8.0,99.0,99.0
2006,10,17,13,0,59,3.2,3.4,99.0,99.0,99.0,999,998.3,8.0,8.5,7.8,99.0,99.0
2006,10,17,14,0,6,2.9,3.8,99.0,99.0,99.0,999,998.5,8.7,8.5,8.5,99.0,99.0
2006,10,17,15,0,350,4.8,5.1,99.0,99.0,99.0,999,998.3,8.8,8.4,8.6,99.0,99.0
2006,10,17,16,0,360,4.6,4.8,99.0,99.0,99.0,999,998.5,8.7,8.4,8.5,99.0,99.0
2006,10,17,17,0,349,2.9,3.0,99.0,99.0,99.0,999,998.9,9.5,8.3,9.2,99.0,99.0
2006,10,17,18,0,310,4.8,6.0,99.0,99.0,99.0,999,999.4,11.9,8.6,9.3,99.0,99.0
2006,10,17,19,0,297,4.8,5.8,99.0,99.0,99.0,999,999.8,11.9,8.6,9.1,99.0,99.0
2006,10,17,20,0,287,4.6,5.1,99.0,99.0,99.0,999,1001.0,12.3,8.6,8.4,99.0,99.0
2006,10,17,21,0,272,5.1,5.8,99.0,99.0,99.0,999,1001.6,12.3,8.5,8.4,99.0,99.0
2006,10,17,22,0,266,3.6,4.6,99.0,99.0,99.0,999,1002.9,12.4,8.6,8.5,99.0,99.0
2006,10,17,23,0,227,2.1,2.2,99.0,99.0,99.0,999,1003.4,12.3,8.6,9.0,99.0,99.0
2006,10,18,0,0,214,2.8,2.9,99.0,99.0,99.0,999,1004.2,12.1,8.2,9.3,99.0,99.0
2006,10,18,1,0,212,3.8,4.3,99.0,99.0,99.0,999,1004.6,12.1,8.6,9.4,99.0,99.0
2006,10,18,2,0,204,4.6,4.9,99.0,99.0,99.0,999,1005.2,12.0,8.5,9.6,99.0,99.0
2006,10,18,3,0,215,4.3,4.6,99.0,99.0,99.0,999,1005.2,12.1,8.5,9.7,99.0,99.0
2006,10,18,4,0,227,4.2,4.7,99.0,99.0,99.0,999,1005.6,12.4,8.5,10.0,99.0,99.0
2006,10,18,5,0,234,4.3,5.3,99.0,99.0,99.0,999,1005.6,12.9,8.9,10.5,99.0,99.0
2006,10,18,6,0,233,4.8,6.1,99.0,99.0,99.0,999,1006.0,13.1,8.9,10.9,99.0,99.0
2006,10,18,7,0,218,4.2,4.7,99.0,99.0,99.0,999,1005.9,12.9,8.8,11.2,99.0,99.0
2006,10,18,8,0,222,4.4,5.2,99.0,99.0,99.0,999,1006.3,12.1,8.8,10.9,99.0,99.0
2006,10,18,9,0,242,5.8,7.1,99.0,99.0,99.0,999,1007.0,12.7,8.9,11.0,99.0,99.0
2006,10,18,10,0,290,7.7,9.5,99.0,99.0,99.0,999,1007.8,10.6,8.8,8.6,99.0,99.0
2006,10,18,11,0,288,8.5,10.5,99.0,99.0,99.0,999,1009.0,9.0,8.7,6.2,99.0,99.0
2006,10,18,12,0,288,6.2,8.4,99.0,99.0,99.0,999,1009.1,8.9,8.7,5.7,99.0,99.0
2006,10,18,13,0,287,2.9,3.7,99.0,99.0,99.0,999,1009.6,8.8,8.4,6.1,99.0,99.0
2006,10,18,14,0,291,5.5,6.5,99.0,99.0,99.0,999,1010.3,8.3,8.5,5.3,99.0,99.0
2006,10,18,15,0,265,5.5,6.9,99.0,99.0,99.0,999,1010.6,8.4,8.1,5.7,99.0,99.0
2006,10,18,16,0,267,5.5,6.5,99.0,99.0,99.0,999,1010.8,8.6,8.4,5.7,99.0,99.0
2006,10,18,17,0,281,5.3,6.7,99.0,99.0,99.0,999,1010.8,8.7,8.5,5.2,99.0,99.0
2006,10,18,18,0,281,4.1,5.3,99.0,99.0,99.0,999,1010.0,9.1,8.6,5.5,99.0,99.0
2006,10,18,19,0,264,4.1,4.9,99.0,99.0,99.0,999,1009.6,9.2,8.5,5.2,99.0,99.0
2006,10,18,20,0,308,4.5,5.0,99.0,99.0,99.0,999,1009.2,8.7,8.2,5.1,99.0,99.0
2006,10,18,21,0,313,7.0,8.0,99.0,99.0,99.0,999,1009.7,7.7,8.1,5.1,99.0,99.0
2006,10,18,22,0,294,4.4,5.1,99.0,99.0,99.0,999,1010.3,6.8,8.0,5.2,99.0,99.0
2006,10,18,23,0,297,5.3,6.4,99.0,99.0,99.0,999,1010.0,6.0,7.9,5.2,99.0,99.0
