day,WDIR,WSPD,ATMP,WTMP,DEWP,I_onshore
2019-07-25,205.41666666666666,5.070833333333334,20.420833333333334,,14.825000000000001,0
2019-07-26,187.5,6.170833333333333,19.370833333333334,,15.233333333333334,0
2019-07-27,216.45833333333334,7.908333333333334,23.90416666666667,,18.5625,0
2019-07-28,207.83333333333334,4.3,21.849999999999998,,19.316666666666666,0
2019-07-29,231.04166666666666,5.329166666666667,23.354166666666668,,17.9875,0
2019-07-30,190.33333333333334,4.108333333333333,19.337500000000002,,14.387500000000001,0
2019-07-31,117.625,2.316666666666667,15.854166666666666,,13.325000000000001,1
2019-08-01,201.20833333333334,2.6916666666666664,16.716666666666665,,11.1625,0
2019-08-02,139.41666666666666,2.275,18.6125,,54.112500000000004,0
2019-08-03,197.45833333333334,3.0833333333333335,20.629166666666666,,15.975,0
2019-08-04,190.16666666666666,3.4291666666666667,19.245833333333334,,17.875,0
2019-08-05,192.83333333333334,3.9291666666666667,21.770833333333332,,19.483333333333334,0
2019-08-06,186.20833333333334,4.595833333333333,19.283333333333335,,18.058333333333334,0
2019-08-07,227.04347826086956,4.447826086956522,23.13913043478261,,17.12608695652174,0
2019-08-08,280.375,6.058333333333334,20.962500000000002,,15.200000000000001,0
2019-08-09,288.7083333333333,5.020833333333333,20.675,,11.191666666666668,0
2019-08-10,212.33333333333334,3.025,20.166666666666668,,15.012500000000001,0
2019-08-11,182.625,3.841666666666667,20.758333333333333,,17.758333333333333,0
2019-08-12,147.25,2.3958333333333335,20.991666666666667,,18.995833333333334,0
2019-08-13,130.91666666666666,5.2375,19.958333333333332,,17.870833333333334,0
2019-08-14,85.79166666666667,6.979166666666667,19.525000000000002,,15.620833333333332,1
2019-08-15,143.125,5.1125,19.033333333333335,,14.666666666666666,0
2019-08-16,189.625,4.483333333333333,19.620833333333334,,16.520833333333332,0
2019-08-17,211.375,4.075,20.708333333333332,,17.579166666666666,0
2019-08-18,198.0,5.5375000000000005,21.691666666666666,,19.358333333333334,0
2019-08-19,216.125,3.4291666666666667,20.129166666666666,,16.25,0
2019-08-20,164.83333333333334,2.2291666666666665,20.658333333333335,,19.2625,0
2019-08-21,198.375,3.0749999999999997,22.05,,19.741666666666667,0
2019-08-22,115.58333333333333,5.270833333333333,19.595833333333335,,13.420833333333334,1
2019-08-23,87.95833333333333,5.3625,17.904166666666665,,12.262500000000001,1
2019-08-24,89.125,5.454166666666667,19.2,,12.045833333333334,1
2019-08-25,119.20833333333333,6.954166666666667,19.708333333333332,,14.120833333333332,1
2019-08-26,125.33333333333333,8.075,19.8125,,17.075,0
2019-08-27,237.95833333333334,6.2625,20.629166666666666,,15.841666666666667,0
2019-08-28,253.16666666666666,6.995833333333334,17.983333333333334,,9.475,0
2019-08-29,237.75,5.891666666666667,17.145833333333332,,11.783333333333333,0
2019-08-30,267.4583333333333,4.858333333333333,17.491666666666667,,9.700000000000001,0
2019-08-31,120.79166666666667,1.9375,15.033333333333333,,10.208333333333334,0
2019-09-01,131.66666666666666,3.8666666666666667,16.116666666666667,,14.141666666666666,0
2019-09-02,184.45833333333334,3.9375,17.591666666666665,,15.4625,0
2019-09-03,175.54166666666666,6.454166666666667,19.733333333333334,,17.029166666666665,0
2019-09-04,200.16666666666666,3.6166666666666667,16.404166666666665,,11.216666666666667,0
2019-09-05,198.0,3.345833333333333,14.025,,10.799999999999999,0
2019-09-06,225.20833333333334,6.733333333333333,15.7875,,999.0,0
2019-09-07,234.91666666666666,3.8666666666666667,15.833333333333334,,999.0,0
2019-09-08,84.25,4.3625,13.604166666666666,,999.0,1
2019-09-09,118.54166666666667,5.675,15.975,,999.0,1
2019-09-10,178.125,8.454166666666667,19.287499999999998,,999.0,0
2019-09-11,184.875,4.708333333333333,17.75,,999.0,0
2019-09-12,111.66666666666667,7.2,14.729166666666666,,999.0,1
2019-09-13,187.66666666666666,9.820833333333333,18.354166666666668,,999.0,0
2019-09-14,226.66666666666666,5.083333333333333,15.408333333333333,,999.0,0
2019-09-15,183.16666666666666,5.120833333333334,17.05,,999.0,0
2019-09-16,169.95833333333334,2.975,16.6875,,999.0,0
2019-09-17,124.66666666666667,2.216666666666667,14.816666666666668,,999.0,0
2019-09-18,182.54166666666666,5.258333333333334,17.233333333333334,,999.0,0
2019-09-19,183.33333333333334,6.220833333333334,18.583333333333332,,999.0,0
2019-09-20,154.70833333333334,1.9583333333333333,18.0625,,999.0,0
2019-09-21,170.29166666666666,5.829166666666667,18.474999999999998,,999.0,0
2019-09-22,202.70833333333334,5.7250000000000005,19.295833333333334,,999.0,0
2019-09-23,282.2083333333333,5.729166666666667,17.974999999999998,,999.0,0
2019-09-24,220.79166666666666,5.804166666666667,17.079166666666666,,999.0,0
2019-09-25,234.58333333333334,8.066666666666666,20.6375,,999.0,0
2019-09-26,262.9583333333333,5.379166666666666,16.408333333333335,,999.0,0
2019-09-27,191.75,5.341666666666666,15.104166666666666,,999.0,0
2019-09-28,126.625,6.633333333333333,12.9375,,999.0,0
2019-09-29,77.125,7.804166666666667,13.2875,,999.0,1
2019-09-30,148.83333333333334,6.341666666666666,15.049999999999999,,999.0,0
2019-10-01,216.16666666666666,5.458333333333333,21.708333333333332,,999.0,0
2019-10-02,23.583333333333332,11.8125,12.9,,999.0,0
2019-10-03,174.625,7.129166666666666,12.745833333333332,,999.0,0
2019-10-04,227.0,6.908333333333334,10.391666666666667,,999.0,0
2019-10-05,133.33333333333334,9.841666666666667,12.012500000000001,,999.0,0
2019-10-06,230.66666666666666,7.954166666666667,14.045833333333334,,999.0,0
2019-10-07,258.1666666666667,5.125,13.608333333333334,,999.0,0
2019-10-08,196.58333333333334,3.7583333333333333,12.475,,999.0,0
2019-10-09,173.66666666666666,4.504166666666666,13.979166666666666,,999.0,0
2019-10-10,141.29166666666666,4.208333333333333,14.279166666666667,,999.0,0
2019-10-11,184.70833333333334,8.454166666666667,13.5,,999.0,0
2019-10-12,228.5,8.5625,5.108333333333333,,999.0,0
2019-10-13,237.625,7.416666666666667,4.070833333333334,,999.0,0
2019-10-14,258.0416666666667,5.2875000000000005,5.095833333333333,,999.0,0
2019-10-15,188.125,4.5125,8.2125,,999.0,0
2019-10-16,304.5416666666667,9.541666666666666,8.304166666666667,,999.0,0
2019-10-17,238.08333333333334,3.8541666666666665,6.841666666666666,,999.0,0
2019-10-18,201.0,3.4499999999999997,6.425,,999.0,0
2019-10-19,180.625,7.054166666666666,8.8125,,999.0,0
2019-10-20,231.16666666666666,2.9416666666666664,9.266666666666667,,999.0,0
2019-10-21,111.45833333333333,8.554166666666667,9.091666666666667,,999.0,1
2019-10-22,208.91666666666666,10.358333333333333,9.120833333333334,,999.0,0
2019-10-23,241.47826086956522,7.034782608695653,8.078260869565218,,999.0,0
2019-10-24,274.69565217391306,3.9347826086956523,6.478260869565218,,999.0,0
2019-10-25,260.3333333333333,2.533333333333333,5.358333333333333,,999.0,0
2019-10-26,165.16666666666666,2.975,5.2875000000000005,,999.0,0
2019-10-27,194.875,6.854166666666667,7.716666666666666,,999.0,0
2019-10-28,264.5833333333333,3.920833333333333,6.991666666666666,,999.0,0
2019-10-29,300.30434782608694,3.817391304347826,2.6478260869565218,,999.0,0
2019-10-30,309.8333333333333,4.55,2.3125,,999.0,0
2019-10-31,335.2083333333333,10.054166666666667,0.5166666666666667,,999.0,0
2019-11-01,236.95833333333334,5.383333333333333,-0.425,,999.0,0
2019-11-02,254.95833333333334,4.920833333333333,2.129166666666667,,999.0,0
2019-11-03,225.125,4.433333333333334,2.0416666666666665,,999.0,0
2019-11-04,237.58333333333334,4.870833333333334,5.716666666666666,,999.0,0
2019-11-05,264.5833333333333,4.991666666666666,1.5250000000000001,,999.0,0
2019-11-06,282.7916666666667,3.3708333333333336,-1.8,,999.0,0
2019-11-07,301.1666666666667,6.379166666666666,-4.170833333333333,,999.0,0
2019-11-08,272.0,5.2,-6.083333333333333,,999.0,0
2019-11-09,214.0,5.8,-0.2625,,999.0,0
2019-11-10,270.6521739130435,4.7043478260869565,2.3521739130434782,,999.0,0
2019-11-11,307.0833333333333,9.320833333333333,-5.116666666666666,,999.0,0
2019-11-12,303.2916666666667,7.158333333333334,-9.866666666666667,,999.0,0
2019-11-13,208.16666666666666,7.2375,-8.020833333333334,,999.0,0
2019-11-14,260.3333333333333,4.370833333333334,-4.154166666666667,,999.0,0
2019-11-15,203.7826086956522,4.591304347826087,-1.0826086956521739,,999.0,0
2019-11-16,115.95833333333333,6.945833333333333,1.8166666666666667,,999.0,1
2019-11-17,177.29166666666666,8.670833333333333,2.783333333333333,,999.0,0
2019-11-18,260.75,2.908333333333333,1.7041666666666666,,999.0,0
2019-11-19,286.3333333333333,1.9958333333333333,1.1166666666666667,,999.0,0
2019-11-20,205.70833333333334,2.1875,2.6083333333333334,,999.0,0
2019-11-21,198.45833333333334,9.720833333333333,6.0375000000000005,,999.0,0
2019-11-22,296.5416666666667,6.391666666666667,0.04583333333333334,,999.0,0
2019-11-23,222.75,4.7749999999999995,0.1416666666666667,,999.0,0
2019-11-24,239.52173913043478,3.760869565217391,3.7956521739130435,,999.0,0
2019-11-25,222.04166666666666,4.054166666666666,4.816666666666666,,999.0,0
2019-11-26,184.125,3.4416666666666664,4.708333333333333,,999.0,0
2019-11-27,176.20833333333334,9.845833333333333,5.2875000000000005,,999.0,0
2019-11-28,285.5833333333333,7.416666666666667,0.8708333333333332,,999.0,0
2019-11-29,224.41666666666666,4.366666666666666,0.8541666666666666,,999.0,0
2019-11-30,96.08333333333333,9.1875,2.220833333333333,,999.0,1
2019-12-01,78.91666666666667,10.129166666666666,1.3125,,999.0,1
2019-12-02,324.8333333333333,8.541666666666666,-1.6541666666666668,,999.0,0
2019-12-03,232.125,4.795833333333333,-1.375,,999.0,0
2019-12-04,285.875,7.25,0.6708333333333334,,999.0,0
2019-12-05,238.66666666666666,4.245833333333333,0.8583333333333334,,999.0,0
2019-12-06,298.125,5.6375,0.7083333333333334,,999.0,0
2019-12-07,231.20833333333334,4.6499999999999995,-0.5208333333333334,,999.0,0
2019-12-08,205.04166666666666,8.995833333333334,3.5,,999.0,0
2019-12-09,181.95833333333334,2.9250000000000003,2.975,,999.0,0
2019-12-10,292.375,7.441666666666666,-6.329166666666667,,999.0,0
2019-12-11,272.625,6.1375,-11.775,,999.0,0
2019-12-12,235.95833333333334,6.1875,-4.079166666666667,,999.0,0
2019-12-13,252.70833333333334,3.0541666666666667,0.9916666666666667,,999.0,0
2019-12-14,305.875,3.908333333333333,-2.1083333333333334,,999.0,0
2019-12-15,263.1666666666667,6.079166666666667,-7.0874999999999995,,999.0,0
2019-12-16,277.7083333333333,2.8874999999999997,-4.916666666666667,,999.0,0
2019-12-17,288.9583333333333,5.041666666666667,-4.6625000000000005,,999.0,0
2019-12-18,305.2083333333333,6.520833333333333,-10.558333333333334,,999.0,0
2019-12-19,208.54166666666666,5.204166666666667,-6.033333333333334,,999.0,0
2019-12-20,123.91666666666667,6.716666666666666,-0.28750000000000003,,999.0,0
2019-12-21,200.54166666666666,6.0249999999999995,2.733333333333333,,999.0,0
2019-12-22,201.33333333333334,5.729166666666667,4.804166666666666,,999.0,0
2019-12-23,175.875,4.7749999999999995,4.570833333333334,,999.0,0
2019-12-24,114.875,7.870833333333334,3.0625,,999.0,1
2019-12-25,148.08333333333334,3.0416666666666665,2.8375,,999.0,0
2019-12-26,217.1304347826087,4.543478260869565,4.752173913043478,,999.0,0
2019-12-27,271.9166666666667,5.279166666666667,1.4875,,999.0,0
2019-12-28,177.29166666666666,2.6333333333333333,0.07916666666666666,,999.0,0
2019-12-29,144.20833333333334,6.8,4.708333333333333,,999.0,0
2019-12-30,206.95833333333334,6.925,3.4583333333333335,,999.0,0
2019-12-31,264.8333333333333,8.362499999999999,-2.375,,999.0,0
2020-01-01,233.91666666666666,6.270833333333333,-4.279166666666667,,999.0,0
2020-01-02,209.375,7.470833333333334,5.05,,999.0,0
2020-01-03,299.125,3.670833333333333,1.9291666666666665,,999.0,0
2020-01-04,315.7916666666667,5.095833333333333,-1.0999999999999999,,999.0,0
